index,address,price,rooms,area,floor,District,Street,Country,longitude,latitude
1580,Markučiai Subačiaus g.,250,1,12.0,4/5,Markučiai,Subačiaus g.,Lithuania,25.3110856,54.6762657
1581,Karoliniškės Dariaus Gerbutavičiaus g.,400,1,33.0,6/9,Karoliniškės,Dariaus Gerbutavičiaus g.,Lithuania,25.210939,54.693555
1582,Senamiestis Pamėnkalnio g.,1100,2,60.0,4/5,Senamiestis,Pamėnkalnio g.,Lithuania,22.250943,55.983929
1583,Užupis Polocko g.,3000,4,128.97,2/3,Užupis,Polocko g.,Lithuania,25.3008276,54.6812167
1584,Senamiestis Didžioji g.,1800,4,94.0,3/3,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1585,Šnipiškės Linkmenų g.,1200,3,72.0,4/5,Šnipiškės,Linkmenų g.,Lithuania,25.2690681,54.6999287
1586,Žvėrynas Birutės g.,800,2,45.0,1/3,Žvėrynas,Birutės g.,Lithuania,25.2405189,54.6983927
1587,Naujamiestis Savanorių pr.,300,1,18.0,7/9,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1588,Pilaitė M.Mažvydo g.,550,1,31.03,4/9,Pilaitė,M.Mažvydo g.,Lithuania,25.182761,54.706948
1589,Naujamiestis M.K.Čiurlionio g.,750,2,38.0,2/5,Naujamiestis,M.K.Čiurlionio g.,Lithuania,25.264768,54.680141
1590,Antakalnis Antakalnio g.,1200,3,65.0,2/5,Antakalnis,Antakalnio g.,Lithuania,25.3171585,54.7195619
1591,Naujininkai Panevėžio g.,400,2,52.0,2/3,Naujininkai,Panevėžio g.,Lithuania,25.2839807,54.663336
1592,Antakalnis P.Vileišio g.,1200,3,61.0,1/3,Antakalnis,P.Vileišio g.,Lithuania,25.311821157774403,54.71195935
1593,Šnipiškės Trimitų g.,1800,3,90.0,5/5,Šnipiškės,Trimitų g.,Lithuania,25.2846469,54.7025318
1594,Užupis Paupio g.,850,3,69.0,1/3,Užupis,Paupio g.,Lithuania,25.2956829,54.6801086
1595,Pašilaičiai Ukmergės g.,500,2,57.0,2/5,Pašilaičiai,Ukmergės g.,Lithuania,25.2256323,54.7405473
1596,Užupis Polocko g.,950,2,52.0,1/3,Užupis,Polocko g.,Lithuania,25.3008276,54.6812167
1597,Žvėrynas Studentų g.,450,1,17.06,5/5,Žvėrynas,Studentų g.,Lithuania,25.2575185,54.6955659
1598,Šeškinė Šeškinės g.,530,2,52.0,7/16,Šeškinė,Šeškinės g.,Lithuania,25.242989,54.7161316
1599,Žvėrynas Treniotos g.,1800,4,77.0,1/2,Žvėrynas,Treniotos g.,Lithuania,25.25119,54.6924339
1600,Naujamiestis Gerosios Vilties g.,250,1,15.0,2/8,Naujamiestis,Gerosios Vilties g.,Lithuania,25.246189,54.669892
1601,Baltupiai Ozo g.,830,2,53.0,1/8,Baltupiai,Ozo g.,Lithuania,25.2831395,54.7142794
1602,Viršuliškės Viršuliškių g.,700,2,46.0,11/11,Viršuliškės,Viršuliškių g.,Lithuania,25.2249903,54.7072538
1603,Pašilaičiai Pašilaičių g.,380,1,35.0,1/9,Pašilaičiai,Pašilaičių g.,Lithuania,25.2316746,54.7314012
1604,Pašilaičiai Eitminų g.,600,3,56.0,5/9,Pašilaičiai,Eitminų g.,Lithuania,25.2206319,54.7411864
1605,Lazdynėliai Jonažolių g.,1000,3,70.0,3/9,Lazdynėliai,Jonažolių g.,Lithuania,25.2148876,54.666674
1606,Senamiestis Raugyklos g.,950,2,42.2,3/4,Senamiestis,Raugyklos g.,Lithuania,25.2789843,54.6728266
1607,Bajorai Fizikų g.,700,2,67.0,5/7,Bajorai,Fizikų g.,Lithuania,24.121971,55.106184
1608,Pilaitė J.Bobrovskio g.,1200,3,89.0,1/2,Pilaitė,J.Bobrovskio g.,Lithuania,25.182761,54.706948
1609,Senamiestis Mindaugo g.,1600,4,134.0,3/6,Senamiestis,Mindaugo g.,Lithuania,24.3494462,55.7358126
1610,Lazdynai Architektų g.,650,2,50.0,6/9,Lazdynai,Architektų g.,Lithuania,25.2164788,54.6787988
1611,Šnipiškės Lvivo g.,1500,4,125.05,2/4,Šnipiškės,Lvivo g.,Lithuania,25.2688417,54.6994753
1612,Šnipiškės Konstitucijos pr.,600,2,45.0,2/16,Šnipiškės,Konstitucijos pr.,Lithuania,25.2706146,54.6975998
1613,Senamiestis Pilies g.,1000,3,75.0,2/3,Senamiestis,Pilies g.,Lithuania,25.2891632,54.6820404
1614,Šeškinė Dūkštų g.,450,2,53.0,1/5,Šeškinė,Dūkštų g.,Lithuania,25.2388274,54.7123434
1615,Šnipiškės Konstitucijos pr.,1750,3,143.0,19/27,Šnipiškės,Konstitucijos pr.,Lithuania,25.2706146,54.6975998
1616,Karoliniškės Virginijaus Druskio g.,590,2,47.0,4/5,Karoliniškės,Virginijaus Druskio g.,Lithuania,25.202447,54.685872
1617,Fabijoniškės Salomėjos Nėries g.,550,2,50.0,6/9,Fabijoniškės,Salomėjos Nėries g.,Lithuania,25.572202,54.870773
1618,Senamiestis Šv.Mykolo g.,850,2,40.0,1/2,Senamiestis,Šv.Mykolo g.,Lithuania,25.287693,54.683127
1619,Senamiestis A.Strazdelio g.,900,2,59.0,3/4,Senamiestis,A.Strazdelio g.,Lithuania,25.287693,54.683127
1620,Naujamiestis Vytenio g.,1200,3,55.0,4/5,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1621,Antakalnis P.Vileišio g.,1000,2,49.0,3/4,Antakalnis,P.Vileišio g.,Lithuania,25.311821157774403,54.71195935
1622,Šiaurės miestelis Žygio g.,600,1,39.45,1/6,Šiaurės miestelis,Žygio g.,Lithuania,24.121971,55.106184
1623,Naujininkai Tyzenhauzų g.,560,2,80.0,1/5,Naujininkai,Tyzenhauzų g.,Lithuania,25.2914168,54.6567702
1624,Šeškinė Buivydiškių g.,650,2,34.0,4/5,Šeškinė,Buivydiškių g.,Lithuania,25.2400523,54.7105279
1625,Senamiestis Mindaugo g.,1500,3,111.0,2/7,Senamiestis,Mindaugo g.,Lithuania,24.3494462,55.7358126
1626,Justiniškės Taikos g.,550,2,49.81,4/5,Justiniškės,Taikos g.,Lithuania,25.2228709,54.7211373
1627,Paupys Aukštaičių g.,1100,2,40.0,4/4,Paupys,Aukštaičių g.,Lithuania,25.3032805,54.6786994
1628,Žirmūnai Tuskulėnų g.,400,1,35.0,9/9,Žirmūnai,Tuskulėnų g.,Lithuania,25.2885331,54.703226
1629,Pašilaičiai Leičių g.,860,3,72.0,8/9,Pašilaičiai,Leičių g.,Lithuania,25.2243428,54.7367895
1630,Justiniškės Rygos g.,700,2,54.85,2/12,Justiniškės,Rygos g.,Lithuania,25.2219966,54.7167438
1631,Baltupiai Pranciškaus Smuglevičiaus g.,350,1,20.0,2/2,Baltupiai,Pranciškaus Smuglevičiaus g.,Lithuania,24.121971,55.106184
1632,Naujamiestis Vytenio g.,599,1,24.0,2/4,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1633,Fabijoniškės P.Žadeikos g.,499,3,65.0,3/10,Fabijoniškės,P.Žadeikos g.,Lithuania,25.246433,54.731814
1634,Baltupiai Didlaukio g.,800,3,92.99,3/4,Baltupiai,Didlaukio g.,Lithuania,25.2784789,54.7275851
1635,Užupis Krivių g.,800,2,69.0,2/4,Užupis,Krivių g.,Lithuania,25.301823076879643,54.68413115
1636,Senamiestis Vokiečių g.,750,3,50.73,5/5,Senamiestis,Vokiečių g.,Lithuania,25.2840381,54.6789287
1637,Senamiestis Pelesos g.,450,2,38.0,2/3,Senamiestis,Pelesos g.,Lithuania,25.287693,54.683127
1638,Šnipiškės Giedraičių g.,700,2,52.0,3/9,Šnipiškės,Giedraičių g.,Lithuania,25.278242,54.6973462
1639,Užupis Malūnų g.,800,2,40.0,2/3,Užupis,Malūnų g.,Lithuania,25.2937109,54.6817512
1640,Senamiestis Bernardinų g.,1450,4,110.0,2/3,Senamiestis,Bernardinų g.,Lithuania,25.2898263,54.6841157
1641,Žirmūnai Verkių g.,1400,3,57.0,8/9,Žirmūnai,Verkių g.,Lithuania,25.2960633,54.7199848
1642,Senamiestis A.Domaševičiaus g.,1400,3,65.11,3/4,Senamiestis,A.Domaševičiaus g.,Lithuania,25.287693,54.683127
1643,Naujamiestis Antano Tumėno g.,2000,3,127.0,16/18,Naujamiestis,Antano Tumėno g.,Lithuania,25.262509,54.692089
1644,Baltupiai Baltupio g.,770,2,42.17,7/9,Baltupiai,Baltupio g.,Lithuania,25.265448944117644,54.73593325
1645,Žvėrynas Malonioji g.,2000,3,190.0,1/2,Žvėrynas,Malonioji g.,Lithuania,25.2575115,54.6932759
1646,Naujoji Vilnia Mūrinė g.,400,2,65.0,2/2,Naujoji Vilnia,Mūrinė g.,Lithuania,25.4039566,54.6970782
1647,Pašilaičiai Ukmergės g.,650,2,63.83,5/8,Pašilaičiai,Ukmergės g.,Lithuania,25.2256323,54.7405473
1648,Naujamiestis Vytenio g.,315,1,20.0,4/5,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1649,Lazdynėliai Lietaus g.,530,1,27.22,2/4,Lazdynėliai,Lietaus g.,Lithuania,24.121971,55.106184
1650,Justiniškės Justiniškių g.,400,1,38.0,5/9,Justiniškės,Justiniškių g.,Lithuania,25.2221629,54.7175726
1651,Šnipiškės Kintų g.,2550,5,120.0,1/3,Šnipiškės,Kintų g.,Lithuania,25.2771851,54.7025735
1652,Šnipiškės Piromonto g.,800,2,51.0,2/6,Šnipiškės,Piromonto g.,Lithuania,25.273601,54.697375
1653,Žirmūnai Žirmūnų g.,350,1,30.0,5/5,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1654,Naujamiestis M.K.Čiurlionio g.,200,1,18.0,5/5,Naujamiestis,M.K.Čiurlionio g.,Lithuania,25.264768,54.680141
1655,Naujoji Vilnia Pramonės g.,300,1,19.0,4/4,Naujoji Vilnia,Pramonės g.,Lithuania,25.440378,54.6952323
1656,Senamiestis S.Skapo g.,1600,3,98.0,3/3,Senamiestis,S.Skapo g.,Lithuania,25.287693,54.683127
1657,Baltupiai Didlaukio g.,500,2,50.0,4/5,Baltupiai,Didlaukio g.,Lithuania,25.2784789,54.7275851
1658,Naujamiestis Vytenio g.,690,2,38.52,2/4,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1659,Naujamiestis T.Ševčenkos g.,550,1,25.0,4/5,Naujamiestis,T.Ševčenkos g.,Lithuania,25.264768,54.680141
1660,Šiaurės miestelis Kazimiero Ladygos g.,500,2,55.0,7/8,Šiaurės miestelis,Kazimiero Ladygos g.,Lithuania,25.304586,54.71086
1661,Senamiestis Gedimino pr.,750,2,58.0,5/5,Senamiestis,Gedimino pr.,Lithuania,25.2824605,54.6865081
1662,Senamiestis Savičiaus g.,900,2,50.0,4/4,Senamiestis,Savičiaus g.,Lithuania,25.2897244,54.6793386
1663,Santariškės Mykolo Marcinkevičiaus g.,799,3,85.0,2/2,Santariškės,Mykolo Marcinkevičiaus g.,Lithuania,24.121971,55.106184
1664,Žvėrynas Sėlių g.,600,2,51.0,1/5,Žvėrynas,Sėlių g.,Lithuania,25.2456843,54.6987056
1665,Paupys Paupio g.,1199,2,55.0,4/4,Paupys,Paupio g.,Lithuania,25.3025487,54.6785287
1666,Žvėrynas Blindžių g.,1900,3,153.97,4/4,Žvėrynas,Blindžių g.,Lithuania,25.2450966,54.6986295
1667,Senamiestis Didžioji g.,1400,2,69.25,3/4,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1668,Senamiestis Latako g.,800,2,79.44,1/2,Senamiestis,Latako g.,Lithuania,25.2906785,54.6813864
1669,Pilaitė Smalinės g.,450,2,52.0,2/5,Pilaitė,Smalinės g.,Lithuania,25.1900062,54.7066494
1670,Naujamiestis Vytenio g.,800,2,40.0,4/5,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1671,Naujamiestis Panerių g.,420,1,20.0,2/4,Naujamiestis,Panerių g.,Lithuania,25.2611411,54.6675994
1672,Žvėrynas Vytauto g.,999,3,57.0,1/2,Žvėrynas,Vytauto g.,Lithuania,25.2561838,54.6929005
1673,Fabijoniškės S.Stanevičiaus g.,250,1,15.0,1/9,Fabijoniškės,S.Stanevičiaus g.,Lithuania,25.246433,54.731814
1674,Naujamiestis A.Vivulskio g.,350,1,20.0,3/3,Naujamiestis,A.Vivulskio g.,Lithuania,25.264768,54.680141
1675,Senamiestis Liejyklos g.,900,3,54.45,1/2,Senamiestis,Liejyklos g.,Lithuania,25.2807253,54.6830996
1676,Antakalnis P.Vileišio g.,600,2,45.0,2/5,Antakalnis,P.Vileišio g.,Lithuania,25.311821157774403,54.71195935
1677,Užupis Krivių g.,600,2,51.0,3/5,Užupis,Krivių g.,Lithuania,25.301823076879643,54.68413115
1678,Pilaitė Priegliaus g.,750,2,62.19,2/6,Pilaitė,Priegliaus g.,Lithuania,25.1867437,54.7119404
1679,Senamiestis Mindaugo g.,1800,3,68.0,3/4,Senamiestis,Mindaugo g.,Lithuania,24.3494462,55.7358126
1680,Šnipiškės Linkmenų g.,1200,2,49.0,4/9,Šnipiškės,Linkmenų g.,Lithuania,25.2690681,54.6999287
1681,Verkiai Trinapolio g.,900,2,60.0,4/9,Verkiai,Trinapolio g.,Lithuania,25.293707,54.751299
1682,Naujamiestis Savanorių pr.,1200,3,81.77,15/18,Naujamiestis,Savanorių pr.,Lithuania,25.2539717,54.6768665
1683,Senamiestis Palangos g.,800,2,57.93,1/4,Senamiestis,Palangos g.,Lithuania,25.2775091,54.6828493
1684,Senamiestis Karmelitų g.,1100,3,98.0,3/3,Senamiestis,Karmelitų g.,Lithuania,25.2863997,54.6766411
1685,Senamiestis Palangos g.,750,2,45.0,5/5,Senamiestis,Palangos g.,Lithuania,25.2775091,54.6828493
1686,Fabijoniškės P.Žadeikos g.,200,1,12.0,1/9,Fabijoniškės,P.Žadeikos g.,Lithuania,25.246433,54.731814
1687,Užupis Krivių g.,1500,4,96.0,2/2,Užupis,Krivių g.,Lithuania,25.301823076879643,54.68413115
1688,Žvėrynas Birutės g.,1400,3,94.0,1/2,Žvėrynas,Birutės g.,Lithuania,25.2405189,54.6983927
1689,Antakalnis V.Grybo g.,800,2,50.0,1/6,Antakalnis,V.Grybo g.,Lithuania,25.312009,54.705407
1690,Senamiestis Trakų g.,1000,2,56.0,3/3,Senamiestis,Trakų g.,Lithuania,25.2806889,54.6805537
1691,Naujamiestis Panerių g.,650,2,56.0,1/3,Naujamiestis,Panerių g.,Lithuania,25.2611411,54.6675994
1692,Senamiestis Šv.Dvasios g.,900,2,53.0,2/5,Senamiestis,Šv.Dvasios g.,Lithuania,25.287693,54.683127
1693,Pašilaičiai Žemynos g.,600,3,67.0,9/9,Pašilaičiai,Žemynos g.,Lithuania,25.2253933,54.7259967
1694,Senamiestis Subačiaus g.,4500,5,185.0,4/4,Senamiestis,Subačiaus g.,Lithuania,25.2964286,54.6765474
1695,Senamiestis Pilies g.,1150,2,41.0,2/3,Senamiestis,Pilies g.,Lithuania,25.2891632,54.6820404
1696,Senamiestis Bernardinų g.,800,2,75.0,2/2,Senamiestis,Bernardinų g.,Lithuania,25.2898263,54.6841157
1697,Naujamiestis M.Valančiaus g.,1300,2,55.0,4/5,Naujamiestis,M.Valančiaus g.,Lithuania,25.264768,54.680141
1698,Užupis Aukštaičių g.,830,1,35.0,2/4,Užupis,Aukštaičių g.,Lithuania,25.2934874,54.67898
1699,Žvėrynas Sėlių g.,900,2,48.47,1/3,Žvėrynas,Sėlių g.,Lithuania,25.2456843,54.6987056
1700,Senamiestis Tilto g.,1100,2,74.0,2/2,Senamiestis,Tilto g.,Lithuania,25.2817712,54.6892593
1701,Naujamiestis Algirdo g.,1200,3,95.69,2/3,Naujamiestis,Algirdo g.,Lithuania,25.2707414,54.6781128
1702,Antakalnis Nemenčinės pl.,750,2,52.0,4/6,Antakalnis,Nemenčinės pl.,Lithuania,25.319595220530616,54.724156199999996
1703,Senamiestis Sodų g.,750,1,39.0,1/1,Senamiestis,Sodų g.,Lithuania,23.2457351,54.420003
1704,Pavilnys Paeglinės Sodų 6-oji g.,500,2,60.0,1/2,Pavilnys,Paeglinės Sodų 6-oji g.,Lithuania,25.354774,54.678549
1705,Naujoji Vilnia Parko g.,550,3,60.61,3/5,Naujoji Vilnia,Parko g.,Lithuania,25.425328370408153,54.68598085
1706,Senamiestis A.Jakšto g.,2100,2,80.0,2/5,Senamiestis,A.Jakšto g.,Lithuania,25.287693,54.683127
1707,Senamiestis Sodų g.,730,1,25.0,2/3,Senamiestis,Sodų g.,Lithuania,23.2457351,54.420003
1708,Žirmūnai Žirmūnų g.,650,2,66.0,7/12,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1709,Antakalnis Žolyno g.,650,2,45.0,1/5,Antakalnis,Žolyno g.,Lithuania,25.31507,54.7117059
1710,Senamiestis Mindaugo g.,2100,3,92.0,2/5,Senamiestis,Mindaugo g.,Lithuania,24.3494462,55.7358126
1711,Senamiestis Pilies g.,1000,2,65.0,2/3,Senamiestis,Pilies g.,Lithuania,25.2891632,54.6820404
1712,Žvėrynas Latvių g.,1800,3,150.0,3/4,Žvėrynas,Latvių g.,Lithuania,25.2534295,54.6949413
1713,Žvėrynas Birutės g.,1400,3,96.0,1/2,Žvėrynas,Birutės g.,Lithuania,25.2405189,54.6983927
1714,Senamiestis Didžioji g.,2000,3,80.25,3/4,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1715,Senamiestis Didžioji g.,800,1,32.9,3/4,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1716,Naujamiestis Kauno g.,650,2,38.0,9/11,Naujamiestis,Kauno g.,Lithuania,25.2626184,54.6705058
1717,Senamiestis Kaštonų g.,700,2,42.0,4/4,Senamiestis,Kaštonų g.,Lithuania,24.3437507,55.7299974
1718,Žirmūnai Kalvarijų g.,600,2,49.0,1/9,Žirmūnai,Kalvarijų g.,Lithuania,25.2869142,54.7153427
1719,Žirmūnai Žirmūnų g.,450,1,33.0,7/9,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1720,Šnipiškės Raitininkų g.,1050,3,70.36,4/6,Šnipiškės,Raitininkų g.,Lithuania,24.11797,54.23549
1721,Žirmūnai Žirmūnų g.,1800,4,127.74,14/16,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1722,Žvėrynas Pušų g.,460,1,33.0,2/2,Žvėrynas,Pušų g.,Lithuania,25.251407,54.6916327
1723,Žirmūnai Kareivių g.,700,2,53.5,8/16,Žirmūnai,Kareivių g.,Lithuania,25.300621223729205,54.71858105
1724,Senamiestis Sodų g.,900,2,50.71,1/3,Senamiestis,Sodų g.,Lithuania,23.2457351,54.420003
1725,Baltupiai Didlaukio g.,420,1,30.0,2/9,Baltupiai,Didlaukio g.,Lithuania,25.2784789,54.7275851
1726,Rasos Pelesos g.,380,1,30.0,1/2,Rasos,Pelesos g.,Lithuania,25.2915607,54.67201
1727,Žvėrynas Siesikų g.,850,2,47.0,4/9,Žvėrynas,Siesikų g.,Lithuania,25.249828,54.695925
1728,Senamiestis Bokšto g.,1500,3,105.0,1/2,Senamiestis,Bokšto g.,Lithuania,25.2921767,54.6776383
1729,Pašilaičiai Žemynos g.,700,3,62.0,2/9,Pašilaičiai,Žemynos g.,Lithuania,25.2253933,54.7259967
1730,Senamiestis Jogailos g.,1100,3,65.0,4/5,Senamiestis,Jogailos g.,Lithuania,25.2778908,54.6850306
1731,Pilaitė Karaliaučiaus g.,490,1,34.43,4/5,Pilaitė,Karaliaučiaus g.,Lithuania,25.1759723,54.7135023
1732,Naujamiestis Mindaugo g.,600,1,22.0,1/7,Naujamiestis,Mindaugo g.,Lithuania,25.2738379,54.6770904
1733,Šnipiškės Giedraičių g.,1300,3,60.0,5/9,Šnipiškės,Giedraičių g.,Lithuania,25.278242,54.6973462
1734,Pašilaičiai Girulių g.,750,2,62.88,2/9,Pašilaičiai,Girulių g.,Lithuania,25.2164886,54.7385893
1735,Senamiestis Subačiaus g.,3000,3,76.0,3/3,Senamiestis,Subačiaus g.,Lithuania,25.2964286,54.6765474
1736,Senamiestis Pilies g.,1000,2,89.0,3/3,Senamiestis,Pilies g.,Lithuania,25.2891632,54.6820404
1737,Lazdynėliai Lazdynėlių g.,680,2,39.0,2/4,Lazdynėliai,Lazdynėlių g.,Lithuania,25.1927074,54.663469
1738,Pašilaičiai Pašilaičių g.,750,2,60.0,2/5,Pašilaičiai,Pašilaičių g.,Lithuania,25.2316746,54.7314012
1739,Fabijoniškės Neries g.,550,2,51.0,6/9,Fabijoniškės,Neries g.,Lithuania,25.246433,54.731814
1740,Karoliniškės Igno Šimulionio g.,450,2,57.0,6/9,Karoliniškės,Igno Šimulionio g.,Lithuania,25.28206,54.682713
1741,Senamiestis Pamėnkalnio g.,900,3,68.0,3/4,Senamiestis,Pamėnkalnio g.,Lithuania,22.250943,55.983929
1742,Naujamiestis Šaltinių g.,800,2,46.54,3/5,Naujamiestis,Šaltinių g.,Lithuania,25.2758412,54.675117
1743,Naujamiestis Mindaugo g.,1100,2,60.76,2/4,Naujamiestis,Mindaugo g.,Lithuania,25.2738379,54.6770904
1744,Senamiestis Jogailos g.,2700,4,126.0,4/4,Senamiestis,Jogailos g.,Lithuania,25.2778908,54.6850306
1745,Pilaitė Įsruties g.,1050,4,94.0,3/9,Pilaitė,Įsruties g.,Lithuania,25.1820966,54.7123036
1746,Senamiestis L.Stuokos-Gucevičiaus g.,1200,3,80.0,2/3,Senamiestis,L.Stuokos-Gucevičiaus g.,Lithuania,,
1747,Žvėrynas Kęstučio g.,570,1,30.0,1/2,Žvėrynas,Kęstučio g.,Lithuania,25.25119,54.6924339
1748,Senamiestis Pylimo g.,750,2,70.0,2/3,Senamiestis,Pylimo g.,Lithuania,25.283634,54.6752973
1749,Paupys Aukštaičių g.,1200,2,50.0,1/4,Paupys,Aukštaičių g.,Lithuania,25.3032805,54.6786994
1750,Žvėrynas Studentų g.,480,1,18.0,5/5,Žvėrynas,Studentų g.,Lithuania,25.2575185,54.6955659
1751,Senamiestis M.K.Čiurlionio g.,1200,3,60.0,4/4,Senamiestis,M.K.Čiurlionio g.,Lithuania,25.287693,54.683127
1752,Senamiestis Kauno g.,550,1,25.0,3/5,Senamiestis,Kauno g.,Lithuania,23.8888732,54.8996202
1753,Antakalnis Šilo g.,1400,5,119.32,3/3,Antakalnis,Šilo g.,Lithuania,25.312009,54.705407
1754,Senamiestis S.Skapo g.,1900,3,150.0,3/4,Senamiestis,S.Skapo g.,Lithuania,25.287693,54.683127
1755,Senamiestis Bokšto g.,1490,2,100.0,1/3,Senamiestis,Bokšto g.,Lithuania,25.2921767,54.6776383
1756,Pilaitė Simono Grunau g.,750,2,46.99,1/3,Pilaitė,Simono Grunau g.,Lithuania,25.16486,54.710862
1757,Senamiestis Aludarių g.,900,2,43.0,4/5,Senamiestis,Aludarių g.,Lithuania,25.26602,54.686825
1758,Užupis Kreivasis skg.,950,2,44.0,2/3,Užupis,Kreivasis skg.,Lithuania,25.3094597,54.6829015
1759,Naujamiestis Panerių g.,400,1,25.15,8/8,Naujamiestis,Panerių g.,Lithuania,25.2611411,54.6675994
1760,Antakalnis Peteliškių g.,650,3,70.0,2/2,Antakalnis,Peteliškių g.,Lithuania,25.69133,55.09549
1761,Senamiestis Didžioji g.,4000,5,221.0,4/4,Senamiestis,Didžioji g.,Lithuania,21.1334853,55.7105565
1762,Lazdynėliai Jonažolių g.,600,2,53.0,9/9,Lazdynėliai,Jonažolių g.,Lithuania,25.2148876,54.666674
1763,Filaretai Filaretų g.,700,2,56.0,2/8,Filaretai,Filaretų g.,Lithuania,25.305906651536606,54.6843502
1764,Naujamiestis M.K.Čiurlionio g.,2500,4,131.86,2/9,Naujamiestis,M.K.Čiurlionio g.,Lithuania,25.264768,54.680141
1765,Lazdynėliai Vakaro g.,280,1,18.0,1/2,Lazdynėliai,Vakaro g.,Lithuania,24.121971,55.106184
1766,Naujamiestis K.Donelaičio g.,1300,3,101.67,5/7,Naujamiestis,K.Donelaičio g.,Lithuania,25.264768,54.680141
1767,Santariškės Mykolo Marcinkevičiaus g.,800,3,98.0,1/5,Santariškės,Mykolo Marcinkevičiaus g.,Lithuania,24.121971,55.106184
1768,Užupis Užupio g.,700,2,58.0,1/3,Užupis,Užupio g.,Lithuania,25.2923965,54.6805074
1769,Senamiestis Pamėnkalnio g.,1300,4,120.0,4/4,Senamiestis,Pamėnkalnio g.,Lithuania,22.250943,55.983929
1770,Senamiestis Šiaulių g.,2700,4,136.0,4/5,Senamiestis,Šiaulių g.,Lithuania,25.2835375,54.6766768
1771,Užupis Užupio g.,2500,4,143.0,2/2,Užupis,Užupio g.,Lithuania,25.2923965,54.6805074
1772,Naujamiestis Vytenio g.,285,1,19.0,4/5,Naujamiestis,Vytenio g.,Lithuania,25.2629171,54.6806792
1773,Žvėrynas Malonioji g.,1800,3,103.0,1/3,Žvėrynas,Malonioji g.,Lithuania,25.2575115,54.6932759
1774,Šnipiškės Kalvarijų g.,800,2,50.0,3/3,Šnipiškės,Kalvarijų g.,Lithuania,25.2817254,54.6949273
1775,Senamiestis Savičiaus g.,560,2,32.55,2/2,Senamiestis,Savičiaus g.,Lithuania,25.2897244,54.6793386
1776,Naujamiestis A.Vivulskio g.,620,1,32.0,1/3,Naujamiestis,A.Vivulskio g.,Lithuania,25.264768,54.680141
1777,Šnipiškės Konstitucijos pr.,1700,2,118.86,15/27,Šnipiškės,Konstitucijos pr.,Lithuania,25.2706146,54.6975998
1778,Lazdynai Jonažolių g.,1200,3,125.0,4/5,Lazdynai,Jonažolių g.,Lithuania,25.2148876,54.666674
1779,Senamiestis Mortos g.,870,2,53.0,4/7,Senamiestis,Mortos g.,Lithuania,25.287693,54.683127
1780,Pašilaičiai Pašilaičių g.,550,2,52.0,7/9,Pašilaičiai,Pašilaičių g.,Lithuania,25.2316746,54.7314012
1781,Senamiestis J.Basanavičiaus g.,750,2,91.0,1/5,Senamiestis,J.Basanavičiaus g.,Lithuania,25.287693,54.683127
1782,Justiniškės Rygos g.,550,1,28.33,1/10,Justiniškės,Rygos g.,Lithuania,25.2219966,54.7167438
1783,Šnipiškės Konstitucijos pr.,990,2,82.88,19/27,Šnipiškės,Konstitucijos pr.,Lithuania,25.2706146,54.6975998
1784,Senamiestis A.Vienuolio g.,750,2,40.0,1/4,Senamiestis,A.Vienuolio g.,Lithuania,25.287693,54.683127
1785,Šnipiškės Olimpiečių g.,1399,2,58.0,3/5,Šnipiškės,Olimpiečių g.,Lithuania,25.273601,54.697375
1786,Žirmūnai Žirmūnų g.,480,1,27.0,1/5,Žirmūnai,Žirmūnų g.,Lithuania,25.3050482,54.7157121
1787,Paneriai V.A.Graičiūno g.,280,1,23.0,2/5,Paneriai,V.A.Graičiūno g.,Lithuania,25.174049,54.629101
1788,Naujamiestis Gynėjų g.,950,2,65.0,7/9,Naujamiestis,Gynėjų g.,Lithuania,25.26530721591329,54.691336899999996
1789,Pilaitė Padekaniškių g.,1100,3,74.0,2/3,Pilaitė,Padekaniškių g.,Lithuania,25.182761,54.706948
1790,Senamiestis V.Mykolaičio-Putino g.,1500,3,102.26,2/5,Senamiestis,V.Mykolaičio-Putino g.,Lithuania,25.287693,54.683127
1791,Fabijoniškės S.Stanevičiaus g.,690,3,67.0,3/9,Fabijoniškės,S.Stanevičiaus g.,Lithuania,25.246433,54.731814
1792,Senamiestis Gedimino pr.,1950,4,131.0,4/4,Senamiestis,Gedimino pr.,Lithuania,25.2824605,54.6865081
1793,Užupis Polocko g.,1350,2,59.04,3/4,Užupis,Polocko g.,Lithuania,25.3008276,54.6812167
